ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Daniyal,252,1771513159713,2.94856,4.67647,9.17558,24.60478,5.46264,30.97532
Daniyal,253,1771513159723,2.94856,4.67647,9.17558,21.8582,6.2561,29.14427
Daniyal,254,1771513159735,2.86959,5.01655,8.55314,17.89092,7.90405,24.01732
Daniyal,255,1771513159755,2.95095,5.22712,8.3665,16.91436,6.92748,18.89037
Daniyal,256,1771513159773,2.5992,4.70758,8.06232,16.54815,11.01684,11.93999
Daniyal,257,1771513159791,2.5992,4.70758,8.06232,12.39776,12.29858,10.71929
Daniyal,258,1771513159806,1.05494,4.11865,7.73929,6.23321,10.65063,12.79449
Daniyal,259,1771513159823,0.45613,3.72832,7.75364,2.63214,12.78686,15.96068
Daniyal,260,1771513159835,0.85843,3.79771,7.64567,-1.39618,17.11272,23.77317
Daniyal,261,1771513159851,0.85843,3.79771,7.64567,2.02179,21.26311,30.79221
Daniyal,262,1771513159870,1.433,3.82164,8.4,3.91388,26.26799,35.24778
Daniyal,263,1771513159887,2.12513,3.90329,8.34975,6.78253,22.72795,38.90989
Daniyal,264,1771513159906,2.6327,4.09232,8.31386,6.96563,19.98137,39.39816
Daniyal,265,1771513159922,3.09213,4.267,7.66272,5.74493,14.80101,38.36057
Daniyal,266,1771513159940,2.85284,4.00379,7.835,6.29425,9.67406,35.06467
Daniyal,267,1771513159957,2.50558,3.97268,8.08864,5.867,9.18578,30.36497
Daniyal,268,1771513159973,2.50558,3.97268,8.08864,3.6087,11.56615,21.69798
Daniyal,269,1771513159988,2.50558,4.65015,8.32343,1.10626,13.33617,16.32689
Daniyal,270,1771513160006,2.34766,5.31805,8.69671,-1.15204,13.94652,11.45171
Daniyal,271,1771513160023,2.18255,5.35155,9.38166,0.19073,16.14379,6.01959
Daniyal,272,1771513160039,1.79462,5.11705,9.42712,-1.57928,14.67894,5.47027
Daniyal,273,1771513160053,1.53589,4.77219,8.93151,-2.98309,16.14379,6.26373
Daniyal,274,1771513160074,1.28943,4.60947,8.22054,-8.71276,15.04515,9.19341
Daniyal,275,1771513160093,1.28943,4.60947,8.22054,-15.30455,16.14379,10.0479
Daniyal,276,1771513160105,1.39232,4.47787,7.34656,-20.18736,18.27239,9.49859
Daniyal,277,1771513160123,1.67019,4.26939,7.75604,-20.00426,21.93449,8.21685
Daniyal,278,1771513160141,1.22004,4.36989,8.75205,-15.97594,22.60588,11.26861
Daniyal,279,1771513160162,0.93739,4.62144,9.17797,-9.32311,19.37102,16.08275
Daniyal,280,1771513160173,0.93739,4.62144,9.17797,-5.53894,14.92308,17.42552
Daniyal,281,1771513160190,1.51196,4.89422,9.18754,-2.1286,13.88549,16.26586
Daniyal,282,1771513160205,1.99801,4.8344,9.21147,0.37384,9.00268,15.65551
Daniyal,283,1771513160219,1.76112,4.64058,11.0025,3.79181,5.09643,14.80101
Daniyal,284,1771513160240,2.79781,4.82243,12.47498,10.5667,-4.18091,9.49859
Daniyal,285,1771513160257,4.65554,5.1673,12.6688,18.80644,-5.76782,3.94439
Daniyal,286,1771513160274,4.65554,5.1673,12.6688,25.58134,-12.54272,2.9068
Daniyal,287,1771513160290,5.10569,5.36351,12.49412,28.44236,-21.93449,7.78961
Daniyal,288,1771513160306,4.67707,4.62383,10.64328,23.62822,-21.93449,11.0855
Daniyal,289,1771513160322,3.88235,3.8336,9.00329,13.67949,-24.98625,11.75689
Daniyal,290,1771513160340,3.57099,3.30449,8.16282,3.36456,-21.20207,5.1651
Daniyal,291,1771513160357,3.82732,2.84477,7.21735,-2.37274,-18.02825,-2.40326
Daniyal,292,1771513160373,3.82732,2.84477,7.21735,-5.4779,-12.29858,-9.17815
Daniyal,293,1771513160390,3.72682,2.37099,6.9347,-1.02997,-3.75366,-11.80266
Daniyal,294,1771513160406,3.17617,1.85862,7.8685,3.91388,-1.5564,-8.81194
Daniyal,295,1771513160422,2.91984,1.70758,7.33939,8.55255,-0.33569,-1.12152
Daniyal,296,1771513160440,2.40269,1.91845,6.47019,11.66534,-2.83813,8.88824
Daniyal,297,1771513160457,2.51037,1.79372,5.53639,12.6419,-0.94604,15.16723
Daniyal,298,1771513160474,2.51037,1.79372,5.53639,7.82012,-1.98364,13.51928
Daniyal,299,1771513160489,3.21446,2.24866,5.32583,10.20049,-0.5188,8.70513
Daniyal,300,1771513160509,4.03071,3.18245,6.92034,19.11162,0.7019,-0.08392
